time,a,e,i,RAAN,argp,nu
2.2333333333333334,7075.8706720570235,0.020799203395084596,0.890117918517108,2.0871182726389415,0.8941266583542371,8.589873596886754
2.25,7076.428341600633,0.020744273432039755,0.890117918517108,2.087065387177698,0.8969622362791104,8.648940145405211
2.2666666666666666,7076.985613665439,0.020685984352105957,0.890117918517108,2.087012516544732,0.8996427676365459,8.708051609748008
2.283333333333333,7077.542521700257,0.02062453849842678,0.890117918517108,2.0869596607383425,0.9021581646686444,8.767225628852323
2.3,7078.0991005811975,0.020560149546369557,0.890117918517108,2.086906819756693,0.9044986801237294,8.82647979323283
2.316666666666667,7078.65538648255,0.020493042067033264,0.890117918517108,2.0868539935978045,0.9066549371406714,8.885831586780217
2.3333333333333335,7079.211416746806,0.02042345106763508,0.890117918517108,2.086801182259547,0.908617961832492,8.945298325992004
2.35,7079.767229754072,0.02035162150514795,0.890117918517108,2.0867483857396336,0.9103792186734616,9.00489709656222
2.3666666666666667,7080.322864791054,0.020277807769269397,0.890117918517108,2.086695604035615,0.9119306487508919,9.064644687287256
2.3833333333333333,7080.878361919777,0.020202273130560458,0.890117918517108,2.0866428371448746,0.913264710892824,9.124557521284178
2.4,7081.433761846154,0.02012528914941317,0.890117918517108,2.086590085064623,0.9143744256253199,9.184651584565684
2.4166666666666665,7081.9891057884915,0.020047135041395672,0.890117918517108,2.0865373477918974,0.9152534218476867,9.244942352073041
2.433333333333333,7082.544435345997,0.019968096994498082,0.890117918517108,2.0864846253235547,0.9158959860404923,9.305444711335033
2.45,7083.099792367325,0.01988846743387214,0.890117918517108,2.0864319176562742,0.9162971137397125,9.366172883997042
2.466666666666667,7083.6552188192,0.019808544229836144,0.890117918517108,2.086379224786553,0.9164525629211187,9.427140345549656
2.4833333333333334,7084.210756655112,0.01972862984521763,0.890117918517108,2.086326546710708,0.9163589088428064,9.488359743679958
2.5,7084.766447684126,0.01964903041854183,0.890117918517108,2.0862738834248775,0.9160135997917259,9.549842815769399
2.5166666666666666,7085.322333439787,0.01957005478015672,0.890117918517108,2.086221234925021,0.9154150130738861,9.611600306168821
